,number,form.food.ate_past_24_h,form.food.nbr_eat_7_day,form.food.fooditem,food,nbr_food,number_meals,Ano,Mês,Dia,Cluster
3206,5741,1,7.0,raketa_mena,,,,,,,Cluster 1
3207,11791,1,7.0,balahazo _maina,,,,,,,Cluster 1
3208,10972,1,2.0,ampemba,,,,,,,Cluster 3
3209,3771,1,21.0,balahazo _maina,,,,,,,Cluster 2
3210,701,1,3.0,sakafo_hafa_soraty,1 2,2.0,2.0,2019.0,setembro,21.0,Cluster 3
3211,5321,1,7.0,ravina_hafa,,,,,,,Cluster 1
3212,1310,1,7.0,sakafo_hafa_soraty,,,,,,,Cluster 1
3213,10471,0,0.0,voanemba,,,,,,,Cluster 0
3214,11940,1,7.0,taboara,,,,,,,Cluster 1
3215,3960,1,14.0,ampemba,,,,,,,Cluster 2
3216,4941,1,20.0,raketa_mena,,,,,,,Cluster 2
3217,7242,0,1.0,Menaka,,,,,,,Cluster 0
3218,4341,1,7.0,bageda,,,,,,,Cluster 1
3219,2243,1,2.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 3
3220,6620,1,2.0,tsako,,,,,,,Cluster 3
3221,2342,1,7.0,ravi_balahazo,,,,,,,Cluster 1
3222,9022,1,2.0,balahazo _maina,,,,,,,Cluster 3
3223,7211,1,7.0,balahazo _maina,,,,,,,Cluster 1
3224,75810,0,0.0,vary,,,,,,,Cluster 0
3225,2732,0,1.0,antake,,,,,,,Cluster 0
3226,312,0,0.0,antake,16 21,2.0,2.0,2018.0,agosto,8.0,Cluster 0
3227,6301,1,18.0,bageda,,,,,,,Cluster 2
3228,8922,1,16.0,sakafo_hafa_soraty,,,,,,,Cluster 2
3229,8381,1,2.0,ravina_hafa,,,,,,,Cluster 3
3230,230,1,7.0,raketa_mena,16 21 5,3.0,3.0,2018.0,agosto,17.0,Cluster 1
3231,2662,1,7.0,ravina_hafa,,,,,,,Cluster 1
3232,1862,1,3.0,bageda,,,,,,,Cluster 3
3233,130,1,7.0,raketa_mena,1 10 2 25 27,5.0,5.0,2019.0,setembro,24.0,Cluster 1
3234,1871,1,7.0,ampemba,,,,,,,Cluster 1
3235,4020,1,7.0,voanemba,,,,,,,Cluster 1
3236,6650,1,7.0,ampemba,,,,,,,Cluster 1
3237,6490,1,5.0,voanemba,,,,,,,Cluster 3
3238,7592,0,0.0,antake,,,,,,,Cluster 0
3239,11121,1,7.0,voanemba,,,,,,,Cluster 1
3240,11611,1,2.0,legumes,,,,,,,Cluster 3
3241,7990,1,1.0,tsako,,,,,,,Cluster 3
3242,6563,1,4.0,balahazo _maina,,,,,,,Cluster 3
3243,10872,1,3.0,ravi_balahazo,,,,,,,Cluster 3
3244,9780,0,2.0,voanemba,,,,,,,Cluster 0
3245,672,1,3.0,balahazo _maina,7,1.0,3.0,2019.0,setembro,24.0,Cluster 3
3246,8641,1,1.0,voanemba,,,,,,,Cluster 3
3247,11510,1,5.0,antake,,,,,,,Cluster 1
3248,255,0,0.0,ampemba,16,1.0,2.0,2018.0,agosto,8.0,Cluster 0
3249,11423,1,7.0,balahazo _maina,,,,,,,Cluster 1
3250,1085,0,0.0,legumes,1 2 5,3.0,2.0,2018.0,agosto,8.0,Cluster 0
3251,10343,0,2.0,balahazo _maina,,,,,,,Cluster 0
3252,11670,1,15.0,balahazo _maina,,,,,,,Cluster 2
3253,2962,1,7.0,bageda,,,,,,,Cluster 1
3254,11420,0,3.0,antake,,,,,,,Cluster 0
3255,670,1,2.0,tsako,16 2,2.0,3.0,2019.0,setembro,24.0,Cluster 3
3256,9720,0,2.0,tsako,,,,,,,Cluster 0
3257,6822,0,0.0,taboara,,,,,,,Cluster 0
3258,1650,1,7.0,balahazo _maina,,,,,,,Cluster 1
3259,6850,0,7.0,antake,,,,,,,Cluster 0
3260,9815,0,0.0,bageda,,,,,,,Cluster 0
3261,5390,0,3.0,tsako,,,,,,,Cluster 0
3262,7771,1,2.0,balahazo _maina,,,,,,,Cluster 3
3263,2081,1,2.0,antake,,,,,,,Cluster 3
3264,9481,1,4.0,voanemba,,,,,,,Cluster 3
3265,1701,1,7.0,balahazo _maina,,,,,,,Cluster 1
3266,4540,1,7.0,ampemba,,,,,,,Cluster 1
3267,7510,1,3.0,legumes_hafa,,,,,,,Cluster 3
3268,11643,1,5.0,Menaka,,,,,,,Cluster 1
3269,2250,1,7.0,balahazo _maina,,,,,,,Cluster 1
3270,6985,1,7.0,sakafo_hafa_soraty,,,,,,,Cluster 1
3271,2181,1,7.0,bageda,,,,,,,Cluster 1
3272,9150,1,1.0,voanemba,,,,,,,Cluster 3
3273,7381,1,7.0,vary,,,,,,,Cluster 1
3274,2611,1,2.0,ravi_balahazo,,,,,,,Cluster 3
3275,9683,1,7.0,Menaka,,,,,,,Cluster 1
3276,7151,1,7.0,balahazo _maina,,,,,,,Cluster 1
3277,2491,1,6.0,ampemba,,,,,,,Cluster 1
3278,11414,0,2.0,bageda,,,,,,,Cluster 0
3279,41,1,7.0,ampemba,,0.0,3.0,2018.0,agosto,8.0,Cluster 1
3280,5410,1,7.0,raketa_mena,,,,,,,Cluster 1
3281,988,0,0.0,hena_omby,1 10 16 4,4.0,3.0,2018.0,agosto,7.0,Cluster 0
3282,6414,1,7.0,bageda,,,,,,,Cluster 1
3283,4971,1,7.0,raketa_mena,,,,,,,Cluster 1
3284,10831,1,7.0,raketa_mena,,,,,,,Cluster 1
3285,8608,1,7.0,bageda,,,,,,,Cluster 1
3286,11830,1,7.0,voanemba,,,,,,,Cluster 1
3287,1660,1,7.0,antake,,,,,,,Cluster 1
3288,5720,1,3.0,tsako,,,,,,,Cluster 3
3289,10011,1,1.0,balahazo _maina,,,,,,,Cluster 3
3290,11044,1,3.0,bageda,,,,,,,Cluster 3
3291,9644,1,7.0,bageda,,,,,,,Cluster 1
3292,4080,1,7.0,ampemba,,,,,,,Cluster 1
3293,9684,0,4.0,pitipoa,,,,,,,Cluster 0
3294,7040,1,4.0,ampemba,,,,,,,Cluster 3
3295,7142,0,7.0,bageda,,,,,,,Cluster 0
3296,11571,0,2.0,voanemba,,,,,,,Cluster 0
3297,9740,1,3.0,balahazo _maina,,,,,,,Cluster 3
3298,4130,1,7.0,legumes_hafa,,,,,,,Cluster 1
3299,81213,0,1.0,ravi_balahazo,,,,,,,Cluster 0
3300,3780,1,2.0,ravi_balahazo,,,,,,,Cluster 3
3301,6444,1,6.0,Menaka,,,,,,,Cluster 1
3302,8603,0,2.0,vokatra_azo_aminy_ronono,,,,,,,Cluster 0
3303,3281,1,7.0,voanemba,,,,,,,Cluster 1
3304,91,1,2.0,vary,16,1.0,6.0,2018.0,agosto,8.0,Cluster 3
3305,1811,1,16.0,pitipoa,,,,,,,Cluster 2
3306,6710,1,5.0,tsako,,,,,,,Cluster 3
3307,6902,1,2.0,balahazo _maina,,,,,,,Cluster 3
3308,9854,0,0.0,raketa_maitso/fotsy,,,,,,,Cluster 0
3309,6264,0,5.0,balahazo _maina,,,,,,,Cluster 0
3310,1591,1,7.0,Menaka,,,,,,,Cluster 1
3311,2387,0,1.0,katra,,,,,,,Cluster 0
3312,1416,1,2.0,pitipoa,,,,,,,Cluster 3
3313,11442,1,3.0,siramamy,,,,,,,Cluster 3
3314,75914,0,0.0,balahazo _maina,,,,,,,Cluster 0
3315,8590,1,3.0,antake,,,,,,,Cluster 3
3316,7424,1,7.0,Menaka,,,,,,,Cluster 1
3317,6430,1,2.0,tsako,,,,,,,Cluster 3
3318,2977,0,0.0,hena_omby,,,,,,,Cluster 0
3319,9846,1,2.0,hena_omby,,,,,,,Cluster 3
3320,4711,1,6.0,bageda,,,,,,,Cluster 1
3321,8640,1,2.0,tsako,,,,,,,Cluster 3
3322,11280,1,4.0,tsako,,,,,,,Cluster 3
3323,1873,1,7.0,Menaka,,,,,,,Cluster 1
3324,1130,0,21.0,raketa_mena,1 10 12 18,4.0,2.0,2019.0,agosto,20.0,Cluster 2
3325,1542,1,7.0,bageda,,,,,,,Cluster 1
3326,1071,0,0.0,voanemba,1 20 5,3.0,2.0,2018.0,agosto,8.0,Cluster 0
3327,1076,0,0.0,ampemba,1 16 5,3.0,1.0,2018.0,agosto,8.0,Cluster 0
3328,8431,1,7.0,balahazo _maina,,,,,,,Cluster 1
3329,11591,1,3.0,bageda,,,,,,,Cluster 3
3330,5711,1,7.0,raketa_mena,,,,,,,Cluster 1
3331,11080,1,7.0,ampemba,,,,,,,Cluster 1
3332,75813,0,0.0,bageda,,,,,,,Cluster 0
3333,11043,0,1.0,balahazo _maina,,,,,,,Cluster 0
3334,6582,1,7.0,bageda,,,,,,,Cluster 1
3335,4602,1,1.0,bageda,,,,,,,Cluster 3
3336,9550,1,7.0,balahazo _maina,,,,,,,Cluster 1
3337,9311,1,7.0,balahazo _maina,,,,,,,Cluster 1
3338,9482,1,5.0,ampemba,,,,,,,Cluster 1
3339,8510,1,5.0,balahazo _maina,,,,,,,Cluster 1
3340,7410,1,7.0,ampemba,,,,,,,Cluster 1
3341,10010,1,7.0,raketa_mena,,,,,,,Cluster 1
3342,3322,1,7.0,pitipoa,,,,,,,Cluster 1
3343,114,0,0.0,bageda,16,1.0,3.0,2018.0,agosto,8.0,Cluster 0
3344,8642,1,2.0,pitipoa,,,,,,,Cluster 3
3345,8941,1,4.0,balahazo _maina,,,,,,,Cluster 3
3346,1742,1,7.0,bageda,,,,,,,Cluster 1
3347,6953,0,6.0,Menaka,,,,,,,Cluster 0
3348,6784,1,3.0,pitipoa,,,,,,,Cluster 3
3349,850,1,7.0,raketa_mena,2 5,2.0,2.0,2018.0,agosto,8.0,Cluster 1
3350,8892,1,3.0,balahazo _maina,,,,,,,Cluster 3
3351,256,0,0.0,hena_omby,16,1.0,2.0,2018.0,agosto,8.0,Cluster 0
3352,10773,0,7.0,balahazo _maina,,,,,,,Cluster 0
3353,1543,1,4.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 3
3354,8631,1,7.0,bageda,,,,,,,Cluster 1
3355,10772,1,7.0,raketa_mena,,,,,,,Cluster 1
3356,9600,1,3.0,tsako,,,,,,,Cluster 3
3357,9010,1,6.0,tsako,,,,,,,Cluster 1
3358,9795,0,2.0,ravina_hafa,,,,,,,Cluster 0
3359,9892,0,0.0,raketa_maitso/fotsy,,,,,,,Cluster 0
3360,10454,0,3.0,vary,,,,,,,Cluster 0
3361,11601,0,1.0,voanemba,,,,,,,Cluster 0
3362,1621,1,7.0,Menaka,,,,,,,Cluster 1
3363,6781,1,3.0,voanemba,,,,,,,Cluster 3
3364,11683,1,3.0,balahazo _maina,,,,,,,Cluster 3
3365,2374,1,2.0,bageda,,,,,,,Cluster 3
3366,11572,1,4.0,antake,,,,,,,Cluster 3
3367,3760,1,7.0,ravi_balahazo,,,,,,,Cluster 1
3368,370,0,0.0,tsako,21 25 5 8,4.0,3.0,2019.0,setembro,23.0,Cluster 0
3369,9799,0,1.0,balahazo _maina,,,,,,,Cluster 0
3370,10940,1,7.0,ampemba,,,,,,,Cluster 1
3371,11654,1,3.0,bageda,,,,,,,Cluster 3
3372,8532,1,7.0,balahazo _maina,,,,,,,Cluster 1
3373,8552,1,5.0,hena_hafa,,,,,,,Cluster 1
3374,8612,1,7.0,ampemba,,,,,,,Cluster 1
3375,2992,1,7.0,ravi_balahazo,,,,,,,Cluster 1
3376,2164,1,7.0,bageda,,,,,,,Cluster 1
3377,6623,1,7.0,bageda,,,,,,,Cluster 1
3378,2978,0,0.0,hena_hafa,,,,,,,Cluster 0
3379,950,1,1.0,raketa_mena,2 7,2.0,2.0,2019.0,setembro,14.0,Cluster 3
3380,7190,1,7.0,legumes,,,,,,,Cluster 1
3381,9471,1,7.0,ravina_hafa,,,,,,,Cluster 1
3382,5160,1,3.0,tsako,,,,,,,Cluster 3
3383,9470,1,7.0,ampemba,,,,,,,Cluster 1
3384,9511,1,7.0,ampemba,,,,,,,Cluster 1
3385,4561,0,2.0,Menaka,,,,,,,Cluster 0
3386,12051,1,7.0,ravi_balahazo,,,,,,,Cluster 1
3387,254,0,0.0,taboara,1 10 2 5,4.0,1.0,2018.0,agosto,8.0,Cluster 0
3388,3635,1,3.0,balahazo _maina,,,,,,,Cluster 3
3389,8242,0,2.0,balahazo _maina,,,,,,,Cluster 0
3390,3580,1,7.0,tsako,,,,,,,Cluster 1
3391,9561,1,4.0,balahazo _maina,,,,,,,Cluster 3
3392,11562,1,6.0,bageda,,,,,,,Cluster 1
3393,7050,1,7.0,ampemba,,,,,,,Cluster 1
3394,7052,1,7.0,pitipoa,,,,,,,Cluster 1
3395,4723,1,7.0,pitipoa,,,,,,,Cluster 1
3396,4082,1,7.0,bageda,,,,,,,Cluster 1
3397,2360,0,0.0,tsako,,,,,,,Cluster 0
3398,97911,1,2.0,katra,,,,,,,Cluster 3
3399,1364,0,3.0,bageda,,,,,,,Cluster 0
3400,4471,0,7.0,bageda,,,,,,,Cluster 0
3401,11652,1,4.0,taboara,,,,,,,Cluster 3
3402,7310,1,7.0,bageda,,,,,,,Cluster 1
3403,70,1,7.0,raketa_mena,16 29,2.0,1.0,2018.0,agosto,8.0,Cluster 1
3404,8606,1,7.0,sakafo_hafa_soraty,,,,,,,Cluster 1
3405,1760,1,3.0,voanemba,,,,,,,Cluster 3
3406,6420,0,1.0,tsako,,,,,,,Cluster 0
3407,940,1,14.0,balahazo _maina,,0.0,2.0,2019.0,setembro,14.0,Cluster 2
3408,7501,1,7.0,balahazo _maina,,,,,,,Cluster 1
3409,98410,0,0.0,bajiry,,,,,,,Cluster 0
3410,6422,1,5.0,raketa_mena,,,,,,,Cluster 1
3411,4722,1,7.0,Menaka,,,,,,,Cluster 1
3412,10320,1,14.0,raketa_mena,,,,,,,Cluster 2
3413,104713,1,1.0,balahazo _maina,,,,,,,Cluster 3
3414,11621,1,7.0,siramamy,,,,,,,Cluster 1
3415,2153,1,7.0,Menaka,,,,,,,Cluster 1
3416,7042,1,7.0,bageda,,,,,,,Cluster 1
